"zcta5","state","puma2k","stab","zipname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"ZIP Census Tabulation Area","FIPS state","puma2k","State Postal Code","zipname","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","zcta5 to puma2k alloc factor","puma2k to zcta5 alloc factor"
"20855","24","01003","MD","Redland, MD","2401003",-77.154104,39.131183,8789,0.61483,0.049756 
"20860","24","01001","MD","Ashton-Sandy Spring, MD","2401001",-77.030198,39.146799,2396,1,0.018291 
"20861","24","01001","MD","Ashton-Sandy Spring, MD","2401001",-77.000174,39.148368,1875,1,0.014314 
"20862","24","01001","MD","Brinklow, MD","2401001",-77.019451,39.181654,343,1,0.002618 
"20866","24","01006","MD","Burtonsville, MD","2401006",-76.932167,39.097564,13344,1,0.115512 
"20868","24","01006","MD","Burtonsville, MD","2401006",-76.970111,39.126082,790,1,0.006839 
"20871","24","00300","MD","Clarksburg, MD","2400300",-77.297454,39.298596,333,0.025362,0.001427 
"20871","24","01001","MD","Clarksburg, MD","2401001",-77.267201,39.242247,12797,0.974638,0.097691 
"20872","24","01001","MD","Damascus, MD","2401001",-77.211782,39.274961,13104,1,0.100034 
"20874","24","01001","MD","Germantown, MD","2401001",-77.283972,39.144836,13586,0.236826,0.103714 
"20874","24","01002","MD","Germantown, MD","2401002",-77.270204,39.175744,43781,0.763174,0.341157 
"20876","24","01001","MD","Germantown, MD","2401001",-77.231779,39.225904,1106,0.043379,0.008443 
"20876","24","01002","MD","Germantown, MD","2401002",-77.241534,39.190729,24390,0.95662,0.190055 
"20877","24","01002","MD","Gaithersburg, MD","2401002",-77.180397,39.156406,1907,0.055564,0.01486 
"20877","24","01003","MD","Gaithersburg, MD","2401003",-77.187152,39.142655,32414,0.944436,0.1835 
"20878","24","01001","MD","Gaithersburg, MD","2401001",-77.271329,39.103782,5839,0.093505,0.044574 
"20878","24","01003","MD","Gaithersburg, MD","2401003",-77.230921,39.116674,56607,0.906495,0.32046 
"20879","24","01001","MD","Gaithersburg, MD","2401001",-77.144189,39.167806,1409,0.057841,0.010756 
"20879","24","01002","MD","Gaithersburg, MD","2401002",-77.186638,39.16781,22951,0.942159,0.178842 
"20880","24","01003","MD","Washington Grove, MD","2401003",-77.174779,39.139656,450,1,0.002548 
"20882","24","01001","MD","Gaithersburg, MD","2401001",-77.170485,39.231454,13833,0.983645,0.105599 
"20882","24","01002","MD","Gaithersburg, MD","2401002",-77.155218,39.190052,230,0.016355,0.001792 
"20886","24","01002","MD","Montgomery Village, MD","2401002",-77.196082,39.176483,33282,1,0.259345 
"20895","24","01004","MD","South Kensington, MD","2401004",-77.102008,39.038298,1667,0.087488,0.009358 
"20895","24","01005","MD","South Kensington, MD","2401005",-77.074479,39.027723,17387,0.912511,0.128891 
"20896","24","01004","MD","Garrett Park, MD","2401004",-77.094164,39.036841,906,1,0.005086 
"20899","24","01003","MD","Gaithersburg, MD","2401003",-77.216228,39.143736,142,1,0.000804 
"20901","24","01006","MD","Silver Spring, MD","2401006",-77.004226,39.036175,10079,0.28936,0.087249 
"20901","24","01007","MD","Silver Spring, MD","2401007",-77.009454,39.012533,24753,0.710639,0.230804 
"20902","24","01005","MD","Wheaton, MD","2401005",-77.051376,39.045541,35922,0.735488,0.266292 
"20902","24","01006","MD","Wheaton, MD","2401006",-77.020528,39.045379,5033,0.103049,0.043568 
"20902","24","01007","MD","Wheaton, MD","2401007",-77.045944,39.022468,7886,0.161463,0.073531 
"20903","24","01006","MD","Silver Spring, MD","2401006",-76.981638,39.025602,4115,0.17418,0.035622 
"20903","24","01007","MD","Silver Spring, MD","2401007",-76.985389,39.006849,14178,0.600127,0.132199 
"20903","24","01101","MD","Silver Spring, MD","2401101",-76.981986,39.001597,5332,0.225693,0.046662 
"20904","24","01006","MD","Fairland, MD","2401006",-76.971103,39.065689,54289,0.994085,0.469953 
"20904","24","01102","MD","Fairland, MD","2401102",-76.932014,39.069863,323,0.005914,0.002454 
"20905","24","01001","MD","Cloverly, MD","2401001",-76.992554,39.139902,758,0.042008,0.005786 
"20905","24","01006","MD","Cloverly, MD","2401006",-76.990814,39.10217,17286,0.957991,0.149636 
"20906","24","01001","MD","Aspen Hill, MD","2401001",-77.050587,39.120579,412,0.006368,0.003145 
"20906","24","01005","MD","Aspen Hill, MD","2401005",-77.065856,39.077977,54167,0.837254,0.401543 
"20906","24","01006","MD","Aspen Hill, MD","2401006",-77.051169,39.10257,10117,0.156377,0.087578 
"20910","24","01005","MD","Silver Spring, MD","2401005",-77.062378,39.02163,487,0.013006,0.00361 
"20910","24","01007","MD","Silver Spring, MD","2401007",-77.033328,38.998295,36958,0.986994,0.344606 
"20912","24","01007","MD","Takoma Park, MD","2401007",-77.002364,38.984788,21351,0.860684,0.199082 
"20912","24","01101","MD","Takoma Park, MD","2401101",-76.992306,38.974025,3456,0.139315,0.030244 
"21001","24","00601","MD","Aberdeen, MD","2400601",-76.204946,39.536319,2402,0.111789,0.01791 
"21001","24","00602","MD","Aberdeen, MD","2400602",-76.181003,39.506412,19085,0.888211,0.172383 
"21005","24","00602","MD","Aberdeen Proving Ground, MD","2400602",-76.142107,39.487719,2112,1,0.019076 
"21009","24","00601","MD","Bel Air South, MD","2400601",-76.322638,39.482895,4271,0.143486,0.031846 
"21009","24","00602","MD","Bel Air South, MD","2400602",-76.300659,39.4712,25495,0.856514,0.23028 
"21010","24","00602","MD","Edgewood, MD","2400602",-76.296758,39.401133,104,1,0.000939 
"21012","24","01203","MD","Arnold, MD","2401203",-76.493791,39.047935,21317,1,0.157742 
"21013","24","00501","MD","Baldwin, MD","2400501",-76.492197,39.500317,3166,0.680421,0.02669 
"21013","24","00601","MD","Baldwin, MD","2400601",-76.497005,39.538195,1487,0.319579,0.011088 
"21014","24","00601","MD","Bel Air North, MD","2400601",-76.34945,39.538401,36047,1,0.268781 
"21015","24","00601","MD","Bel Air South, MD","2400601",-76.309297,39.533835,23763,0.855923,0.177186 
"21015","24","00602","MD","Bel Air South, MD","2400602",-76.317448,39.50311,4000,0.144077,0.036129 
"21017","24","00602","MD","Riverside, MD","2400602",-76.245053,39.474711,7062,1,0.063787 
"21028","24","00601","MD","Churchville, MD","2400601",-76.248308,39.567335,3460,1,0.025799 
"21029","24","00901","MD","Clarksville, MD","2400901",-76.938061,39.201153,11333,1,0.089013 
"21030","24","00501","MD","Cockeysville, MD","2400501",-76.673278,39.490482,5104,0.209567,0.043027 
"21030","24","00503","MD","Cockeysville, MD","2400503",-76.621897,39.473514,19251,0.790433,0.170827 
"21031","24","00503","MD","Cockeysville, MD","2400503",-76.654274,39.48384,4,1,0.000035 
"21032","24","01201","MD","Herald Harbor, MD","2401201",-76.62611,39.025015,1967,0.22231,0.012977 
"21032","24","01204","MD","Herald Harbor, MD","2401204",-76.58617,39.050173,6881,0.777689,0.050035 
"21034","24","00601","MD","Darlington, MD","2400601",-76.229273,39.65303,3387,1,0.025255 
"21035","24","01204","MD","Davidsonville, MD","2401204",-76.631158,38.937541,7815,1,0.056826 
"21036","24","00901","MD","Dayton, MD","2400901",-77.001435,39.236477,2114,1,0.016604 
"21037","24","01204","MD","Edgewater, MD","2401204",-76.540482,38.921795,20618,1,0.149922 
"21040","24","00602","MD","Edgewood, MD","2400602",-76.302512,39.428334,24420,1,0.22057 
"21042","24","00901","MD","Ellicott City, MD","2400901",-76.864551,39.275816,38076,1,0.299062 
"21043","24","00507","MD","Ellicott City, MD","2400507",-76.784833,39.272835,897,0.021233,0.008081 
"21043","24","00901","MD","Ellicott City, MD","2400901",-76.811041,39.306051,1886,0.044643,0.014813 
"21043","24","00902","MD","Ellicott City, MD","2400902",-76.801062,39.251368,39463,0.934124,0.247003 
"21044","24","00901","MD","Columbia, MD","2400901",-76.880326,39.213237,41704,1,0.327558 
"21045","24","00902","MD","Columbia, MD","2400902",-76.828205,39.204929,38288,1,0.239649 
"21046","24","00902","MD","Columbia, MD","2400902",-76.850438,39.170268,15080,1,0.094387 
"21047","24","00601","MD","Fallston, MD","2400601",-76.431362,39.526715,11873,1,0.08853 
"21048","24","00400","MD","Finksburg, MD","2400400",-76.91353,39.5033,10650,1,0.063721 
"21050","24","00601","MD","Bel Air North, MD","2400601",-76.386053,39.573983,18202,1,0.135721 
"21051","24","00501","MD","Fork, MD","2400501",-76.451919,39.471468,279,1,0.002352 
"21052","24","00501","MD","Edgemere, MD","2400501",-76.445531,39.206465,303,1,0.002554 
"21053","24","00501","MD","Freeland, MD","2400501",-76.71368,39.689086,3305,1,0.027862 
"21054","24","01201","MD","Odenton, MD","2401201",-76.678503,39.0443,8974,0.886146,0.059203 
"21054","24","01204","MD","Odenton, MD","2401204",-76.671792,38.980809,1153,0.113854,0.008384 
"21056","24","01203","MD","Gibson Island, MD (PO Boxes)","2401203",-76.431734,39.077027,267,1,0.001976 
"21057","24","00501","MD","Glen Arm, MD","2400501",-76.513058,39.456557,3990,0.970331,0.033636 
"21057","24","00504","MD","Glen Arm, MD","2400504",-76.518486,39.423223,122,0.029669,0.001049 
"21060","24","01202","MD","Glen Burnie, MD","2401202",-76.593686,39.161381,29223,1,0.257669 
"21061","24","01201","MD","Glen Burnie, MD","2401201",-76.643646,39.139148,6957,0.129592,0.045897 
"21061","24","01202","MD","Glen Burnie, MD","2401202",-76.628494,39.174237,31361,0.584177,0.27652 
"21061","24","01203","MD","Glen Burnie, MD","2401203",-76.623479,39.131912,15366,0.28623,0.113706 
"21071","24","00502","MD","Glyndon, MD (PO Boxes)","2400502",-76.811985,39.476244,497,1,0.004008 
"21074","24","00400","MD","Hampstead, MD","2400400",-76.854621,39.610529,13720,0.909573,0.08209 
"21074","24","00501","MD","Hampstead, MD","2400501",-76.80196,39.632513,1364,0.090427,0.011499 
"21075","24","00902","MD","Elkridge, MD","2400902",-76.758352,39.199462,26344,1,0.16489 
"21076","24","00902","MD","Severn, MD","2400902",-76.720805,39.199486,1641,0.126698,0.010271 
"21076","24","01201","MD","Severn, MD","2401201",-76.721463,39.151911,11311,0.873301,0.074621 
"21077","24","01201","MD","Severn, MD","2401201",-76.701573,39.155958,224,1,0.001478 
"21078","24","00601","MD","Havre de Grace, MD","2400601",-76.171318,39.584788,2464,0.139976,0.018373 
"21078","24","00602","MD","Havre de Grace, MD","2400602",-76.112054,39.546859,15139,0.860023,0.136741 
"21082","24","00501","MD","Hydes, MD","2400501",-76.475216,39.47822,605,0.925076,0.0051 
"21082","24","00601","MD","Hydes, MD","2400601",-76.415646,39.481373,49,0.074924,0.000365 
"21084","24","00601","MD","Jarrettsville, MD","2400601",-76.468431,39.611202,7652,1,0.057056 
"21085","24","00501","MD","Joppatowne, MD","2400501",-76.38127,39.416661,22,0.00136,0.000185 
"21085","24","00601","MD","Joppatowne, MD","2400601",-76.360908,39.469676,3040,0.187991,0.022667 
"21085","24","00602","MD","Joppatowne, MD","2400602",-76.354652,39.416784,13109,0.810648,0.118405 
"21087","24","00501","MD","Kingsville, MD","2400501",-76.417535,39.447641,4638,0.850853,0.039099 
"21087","24","00601","MD","Kingsville, MD","2400601",-76.390648,39.474741,813,0.149147,0.006062 
"21090","24","01201","MD","Linthicum, MD","2401201",-76.667521,39.191162,12,0.001226,0.000079 
"21090","24","01202","MD","Linthicum, MD","2401202",-76.656458,39.20847,9772,0.998773,0.086163 
"21093","24","00501","MD","Mays Chapel, MD","2400501",-76.671573,39.451415,5938,0.162841,0.050058 
"21093","24","00503","MD","Mays Chapel, MD","2400503",-76.627745,39.437933,30527,0.837159,0.270886 
"21102","24","00400","MD","Manchester, MD","2400400",-76.878155,39.678031,10758,0.915496,0.064367 
"21102","24","00501","MD","Manchester, MD","2400501",-76.773641,39.677566,993,0.084503,0.008371 
"21104","24","00400","MD","Eldersburg, MD","2400400",-76.922998,39.37681,2525,0.548793,0.015108 
"21104","24","00501","MD","Eldersburg, MD","2400501",-76.875054,39.379725,150,0.032602,0.001265 
"21104","24","00901","MD","Eldersburg, MD","2400901",-76.917392,39.327762,1926,0.418605,0.015127 
"21105","24","00501","MD","Maryland Line, MD (PO Boxes)","2400501",-76.6514,39.714024,65,1,0.000548 
"21108","24","01201","MD","Severna Park, MD","2401201",-76.642179,39.078577,2668,0.148519,0.017601 
"21108","24","01203","MD","Severna Park, MD","2401203",-76.612039,39.109835,14899,0.829381,0.11025 
"21108","24","01204","MD","Severna Park, MD","2401204",-76.620208,39.068931,397,0.0221,0.002887 
"21111","24","00501","MD","Monkton, MD","2400501",-76.612646,39.575995,3967,0.809096,0.033442 
"21111","24","00601","MD","Monkton, MD","2400601",-76.531884,39.592196,936,0.190903,0.006979 
"21113","24","01201","MD","Odenton, MD","2401201",-76.709046,39.076688,30469,1,0.201009 
"21114","24","01201","MD","Crofton, MD","2401201",-76.680765,39.01356,25225,1,0.166414 
"21117","24","00501","MD","Owings Mills, MD","2400501",-76.751125,39.433841,10589,0.196902,0.089267 
"21117","24","00502","MD","Owings Mills, MD","2400502",-76.795107,39.416262,43189,0.803098,0.348307 
"21120","24","00501","MD","Parkton, MD","2400501",-76.677121,39.645817,6967,1,0.058733 
"21122","24","01202","MD","Pasadena, MD","2401202",-76.535226,39.145757,24384,0.402535,0.215002 
"21122","24","01203","MD","Pasadena, MD","2401203",-76.507925,39.118317,36192,0.597464,0.267815 
"21128","24","00501","MD","Perry Hall, MD","2400501",-76.432319,39.390004,603,0.047102,0.005083 
"21128","24","00505","MD","Perry Hall, MD","2400505",-76.445604,39.403876,12199,0.952898,0.111109 
"21130","24","00602","MD","Perryman, MD","2400602",-76.196866,39.474077,187,1,0.001689 
"21131","24","00501","MD","Phoenix, MD","2400501",-76.567559,39.508003,7239,0.99807,0.061026 
"21131","24","00503","MD","Phoenix, MD","2400503",-76.614463,39.496906,14,0.00193,0.000124 
"21132","24","00601","MD","Pylesville, MD","2400601",-76.423575,39.695874,2634,1,0.01964 
"21133","24","00501","MD","Randallstown, MD","2400501",-76.814801,39.369565,9602,0.320088,0.080946 
"21133","24","00502","MD","Randallstown, MD","2400502",-76.79312,39.377234,20396,0.679912,0.164488 
"21136","24","00400","MD","Reisterstown, MD","2400400",-76.872348,39.513473,987,0.029218,0.005905 
"21136","24","00501","MD","Reisterstown, MD","2400501",-76.796066,39.479671,7270,0.21521,0.061287 
"21136","24","00502","MD","Reisterstown, MD","2400502",-76.813535,39.455627,25524,0.755572,0.205844 
"21140","24","01204","MD","Riva, MD","2401204",-76.585196,38.949459,3457,1,0.025137 
"21144","24","01201","MD","Severn, MD","2401201",-76.693759,39.124869,31884,1,0.210344 
"21146","24","01203","MD","Severna Park, MD","2401203",-76.557265,39.081187,26705,1,0.197613 
"21152","24","00501","MD","Sparks Glencoe, MD","2400501",-76.659486,39.535008,5544,1,0.046737 
"21153","24","00501","MD","Pikesville, MD","2400501",-76.709715,39.411164,323,1,0.002723 
"21154","24","00601","MD","Street, MD","2400601",-76.347872,39.652708,6464,1,0.048198 
"21155","24","00400","MD","Upperco, MD","2400400",-76.858411,39.550312,325,0.137073,0.001945 
"21155","24","00501","MD","Upperco, MD","2400501",-76.807692,39.567715,2046,0.862927,0.017248 
"21156","24","00501","MD","Upper Falls, MD","2400501",-76.397445,39.438792,358,1,0.003018 
"21157","24","00400","MD","Westminster, MD","2400400",-76.986374,39.553497,36920,1,0.220901 
"21158","24","00400","MD","Westminster, MD","2400400",-77.029354,39.615388,20234,1,0.121064 
"21160","24","00601","MD","Whiteford, MD","2400601",-76.322931,39.706916,2408,1,0.017955 
"21161","24","00501","MD","White Hall, MD","2400501",-76.604534,39.650544,2729,0.497086,0.023006 
"21161","24","00601","MD","White Hall, MD","2400601",-76.533723,39.672368,2761,0.502914,0.020587 
"21162","24","00501","MD","White Marsh, MD","2400501",-76.412324,39.397471,2960,0.809849,0.024953 
"21162","24","00505","MD","White Marsh, MD","2400505",-76.418756,39.388496,695,0.19015,0.00633 
"21163","24","00501","MD","Ellicott City, MD","2400501",-76.845642,39.349046,2594,0.3692,0.021868 
"21163","24","00901","MD","Ellicott City, MD","2400901",-76.884937,39.312091,4432,0.6308,0.03481 
"21201","24","00802","MD","Baltimore, MD","2400802",-76.618629,39.311285,14,0.000825,0.000142 
"21201","24","00804","MD","Baltimore, MD","2400804",-76.619217,39.29388,10306,0.607235,0.078848 
"21201","24","00805","MD","Baltimore, MD","2400805",-76.627858,39.29727,5750,0.338793,0.064229 
"21201","24","00806","MD","Baltimore, MD","2400806",-76.630095,39.286849,902,0.053146,0.009246 
"21202","24","00802","MD","Baltimore, MD","2400802",-76.607874,39.311973,87,0.00381,0.000882 
"21202","24","00804","MD","Baltimore, MD","2400804",-76.60809,39.29914,22745,0.996189,0.174015 
"21204","24","00503","MD","Towson, MD","2400503",-76.644106,39.407393,5840,0.288352,0.051822 
"21204","24","00504","MD","Towson, MD","2400504",-76.61485,39.403306,14413,0.711648,0.123984 
"21205","24","00804","MD","Baltimore, MD","2400804",-76.576109,39.301061,16146,1,0.123528 
"21206","24","00504","MD","Baltimore, MD","2400504",-76.527814,39.360354,546,0.010738,0.004697 
"21206","24","00505","MD","Baltimore, MD","2400505",-76.523064,39.343768,9916,0.19502,0.090315 
"21206","24","00803","MD","Baltimore, MD","2400803",-76.547,39.337709,33370,0.656295,0.30804 
"21206","24","00804","MD","Baltimore, MD","2400804",-76.539952,39.322611,7014,0.137946,0.053662 
"21207","24","00503","MD","Lochearn, MD","2400503",-76.727638,39.334325,23735,0.493113,0.210616 
"21207","24","00507","MD","Lochearn, MD","2400507",-76.725436,39.299455,10177,0.211435,0.091681 
"21207","24","00801","MD","Lochearn, MD","2400801",-76.699554,39.325581,14221,0.295452,0.147741 
"21208","24","00501","MD","Pikesville, MD","2400501",-76.721035,39.39653,5810,0.1713,0.048979 
"21208","24","00502","MD","Pikesville, MD","2400502",-76.756668,39.374371,10357,0.305363,0.083526 
"21208","24","00503","MD","Pikesville, MD","2400503",-76.723694,39.371457,15784,0.465371,0.140062 
"21208","24","00801","MD","Pikesville, MD","2400801",-76.706762,39.369096,1966,0.057965,0.020425 
"21209","24","00503","MD","Pikesville, MD","2400503",-76.675918,39.380396,14255,0.538636,0.126494 
"21209","24","00801","MD","Pikesville, MD","2400801",-76.676054,39.36522,12130,0.458341,0.126018 
"21209","24","00802","MD","Pikesville, MD","2400802",-76.643183,39.346801,80,0.003023,0.000811 
"21210","24","00503","MD","Baltimore, MD","2400503",-76.638287,39.374616,940,0.065771,0.008341 
"21210","24","00802","MD","Baltimore, MD","2400802",-76.630634,39.349727,13352,0.934229,0.135432 
"21211","24","00801","MD","Baltimore, MD","2400801",-76.650498,39.333372,1779,0.10253,0.018482 
"21211","24","00802","MD","Baltimore, MD","2400802",-76.632666,39.332385,15560,0.896778,0.157828 
"21211","24","00805","MD","Baltimore, MD","2400805",-76.640253,39.324484,12,0.000692,0.000134 
