"state","puma2k","puma12","stab","PUMAname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","puma2k to puma12 alloc factor","puma12 to puma2k alloc factor"
"06","00500","01100","CA","Colusa, Glenn, Tehama & Trinity Counties","0600500",-122.279898,39.914522,126790,1,1 
"06","00600","00701","CA","Butte County (Northwest)--Chico City","0600600",-121.835513,39.74616,111389,0.506299,1 
"06","00600","00702","CA","Butte County (Southeast)--Oroville City & Paradise Town","0600600",-121.576785,39.589943,108611,0.493673,1 
"06","00600","10100","CA","Sutter & Yuba Counties--Yuba City","0600600",-121.336979,39.463712,6,0.000027,0.000036 
"06","00700","01500","CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties","0600700",-120.826471,39.983857,20007,0.163977,0.144875 
"06","00700","05700","CA","Nevada & Sierra Counties","0600700",-120.900318,39.23201,102004,0.836023,1 
"06","00800","10100","CA","Sutter & Yuba Counties--Yuba City","0600800",-121.584735,39.136923,166886,1,0.999964 
"06","00900","11300","CA","Yolo County--Davis, Woodland & West Sacramento Cities","0600900",-121.72116,38.598913,200849,1,1 
"06","01000","05500","CA","Napa County--Napa City","0601000",-122.321752,38.329076,136484,1,1 
"06","01101","09701","CA","Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities","0601101",-122.762773,38.467484,179083,1,1 
"06","01102","09702","CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities","0601102",-122.659602,38.289656,120153,1,1 
"06","01103","09703","CA","Sonoma County (Central)--Santa Rosa City","0601103",-122.719553,38.443251,184642,1,1 
"06","01201","04101","CA","Marin County (North & West)--Novato & San Rafael (North) Cities","0601201",-122.57991,38.057472,104847,1,1 
"06","01202","04102","CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities","0601202",-122.523799,37.936424,147562,1,1 
"06","01301","09501","CA","Solano County (Southwest)--Vallejo & Benicia Cities","0601301",-122.218669,38.105252,144838,1,1 
"06","01302","09502","CA","Solano County (Central)--Fairfield & Suisun City Cities","0601302",-122.042983,38.256297,138815,1,1 
"06","01303","09503","CA","Solano County (Northeast)--Vacaville & Dixon Cities","0601303",-121.9302,38.358962,129691,1,1 
"06","01401","06705","CA","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)","0601401",-121.507264,38.640506,103525,0.553657,0.993112 
"06","01401","06706","CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda","0601401",-121.44659,38.635356,51092,0.273242,0.43805 
"06","01401","06707","CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)","0601401",-121.485155,38.575537,32367,0.1731,0.284675 
"06","01402","06703","CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)","0601402",-121.365105,38.643081,58,0.000551,0.00053 
"06","01402","06704","CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park","0601402",-121.384096,38.638684,38,0.000361,0.000317 
"06","01402","06707","CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)","0601402",-121.427311,38.572623,41388,0.393392,0.364017 
"06","01402","06708","CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)","0601402",-121.437582,38.532023,63724,0.605695,0.478919 
"06","01403","06707","CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)","0601403",-121.49596,38.541466,31457,0.180475,0.276671 
"06","01403","06708","CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)","0601403",-121.465774,38.50531,3903,0.022392,0.029333 
"06","01403","06709","CA","Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)","0601403",-121.480877,38.48234,137826,0.790735,1 
"06","01403","06710","CA","Sacramento County (Central)--Elk Grove City","0601403",-121.433565,38.440617,1082,0.006208,0.007088 
"06","01403","06711","CA","Sacramento County (South)--Galt, Isleton Cities & Delta Region","0601403",-121.50009,38.45899,33,0.000189,0.00031 
"06","01501","06704","CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park","0601501",-121.360467,38.679253,76750,0.536672,0.641197 
"06","01501","06705","CA","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)","0601501",-121.56488,38.651629,718,0.005021,0.006888 
"06","01501","06706","CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda","0601501",-121.389424,38.710041,65543,0.458307,0.561949 
"06","01502","06701","CA","Sacramento County (North Central)--Citrus Heights City","0601502",-121.288574,38.690659,105079,1,1 
"06","01503","06702","CA","Sacramento County (Central)--Rancho Cordova City","0601503",-121.239617,38.587831,15622,0.092819,0.140906 
"06","01503","06703","CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)","0601503",-121.296461,38.644255,44470,0.264221,0.406601 
"06","01503","06712","CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)","0601503",-121.172583,38.673656,108214,0.64296,0.991243 
"06","01504","06702","CA","Sacramento County (Central)--Rancho Cordova City","0601504",-121.321221,38.585652,49587,0.299032,0.447262 
"06","01504","06703","CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)","0601504",-121.354532,38.616816,64842,0.391026,0.592868 
"06","01504","06704","CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park","0601504",-121.400848,38.601187,42910,0.258767,0.358485 
"06","01504","06707","CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)","0601504",-121.404041,38.589481,8486,0.051174,0.074636 
"06","01505","06708","CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)","0601505",-121.434329,38.502149,63712,0.347259,0.478829 
"06","01505","06710","CA","Sacramento County (Central)--Elk Grove City","0601505",-121.406235,38.425388,92061,0.501774,0.603117 
"06","01505","06711","CA","Sacramento County (South)--Galt, Isleton Cities & Delta Region","0601505",-121.39063,38.467074,27698,0.150967,0.260072 
"06","01506","06702","CA","Sacramento County (Central)--Rancho Cordova City","0601506",-121.316005,38.564552,45659,0.245945,0.411832 
"06","01506","06708","CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)","0601506",-121.339479,38.497459,1719,0.00926,0.012919 
"06","01506","06710","CA","Sacramento County (Central)--Elk Grove City","0601506",-121.415929,38.403104,59499,0.320495,0.389794 
"06","01506","06711","CA","Sacramento County (South)--Galt, Isleton Cities & Delta Region","0601506",-121.313216,38.362628,78770,0.4243,0.739617 
"06","01601","06101","CA","Placer County (Southwest)--Roseville City","0601601",-121.374205,38.792919,8762,0.046993,0.070584 
"06","01601","06102","CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town","0601601",-121.267992,38.856194,65859,0.353222,0.585595 
"06","01601","06103","CA","Placer County (East/High Country Region)--Auburn & Colfax Cities","0601601",-120.968499,38.949279,111831,0.599784,1 
"06","01602","06101","CA","Placer County (Southwest)--Roseville City","0601602",-121.297105,38.758458,115374,0.712273,0.929416 
"06","01602","06102","CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town","0601602",-121.252704,38.799341,46606,0.287727,0.414404 
"06","01700","01700","CA","El Dorado County--El Dorado Hills","0601700",-120.743936,38.746544,181058,0.994748,1 
"06","01700","06712","CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)","0601700",-121.092125,38.658568,956,0.005252,0.008757 
"06","01800","00300","CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties","0601800",-120.151374,37.971092,191208,1,1 
"06","01901","07702","CA","San Joaquin County (Central)--Stockton City (South)","0601901",-121.289703,37.943663,123551,0.992712,0.812782 
"06","01901","07704","CA","San Joaquin County (North)--Lodi, Ripon & Escalon Cities","0601901",-121.307699,37.905307,907,0.007288,0.005536 
"06","01902","07701","CA","San Joaquin County (Central)--Stockton City (North)","0601902",-121.323964,38.017471,153232,0.980804,0.880962 
"06","01902","07704","CA","San Joaquin County (North)--Lodi, Ripon & Escalon Cities","0601902",-121.269757,38.039846,2999,0.019196,0.018306 
"06","02001","07703","CA","San Joaquin County (South)--Tracy, Manteca & Lathrop Cities","0602001",-121.34872,37.766817,195536,0.909431,1 
"06","02001","07704","CA","San Joaquin County (North)--Lodi, Ripon & Escalon Cities","0602001",-121.138888,37.757049,19473,0.090568,0.118866 
"06","02002","07701","CA","San Joaquin County (Central)--Stockton City (North)","0602002",-121.30342,38.026742,20705,0.109199,0.119037 
"06","02002","07702","CA","San Joaquin County (Central)--Stockton City (South)","0602002",-121.288975,37.964464,28459,0.150094,0.187218 
"06","02002","07704","CA","San Joaquin County (North)--Lodi, Ripon & Escalon Cities","0602002",-121.230371,38.059095,140444,0.740707,0.857291 
"06","02101","01301","CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities","0602101",-122.344464,37.941964,114768,0.877841,0.999921 
"06","02101","01302","CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites","0602101",-122.335115,37.982446,15971,0.122159,0.134582 
"06","02102","01301","CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities","0602102",-122.317144,37.938602,9,0.000075,0.000078 
"06","02102","01302","CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites","0602102",-122.292867,37.970844,102700,0.854701,0.865417 
"06","02102","01303","CA","Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities","0602102",-122.239726,38.018264,17450,0.145224,0.134619 
"06","02103","01303","CA","Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities","0602103",-122.084693,37.977083,91188,0.846002,0.703475 
"06","02103","01304","CA","Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town","0602103",-122.089334,37.954166,106,0.000983,0.0009 
"06","02103","01306","CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities","0602103",-122.047838,37.942353,13212,0.122575,0.117742 
"06","02103","01307","CA","Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities","0602103",-121.990358,38.027005,3281,0.03044,0.027234 
"06","02104","01304","CA","Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town","0602104",-122.109148,37.884418,100105,0.672324,0.849903 
"06","02104","01306","CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities","0602104",-122.031614,37.913139,48789,0.327676,0.434797 
"06","02105","01304","CA","Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town","0602105",-122.004539,37.849218,17573,0.123616,0.149197 
"06","02105","01305","CA","Contra Costa County (South)--San Ramon City & Danville Town","0602105",-121.940998,37.779698,124585,0.876384,1 
"06","02106","01303","CA","Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities","0602106",-122.036755,37.976918,20987,0.161057,0.161905 
"06","02106","01306","CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities","0602106",-121.978711,37.950328,50210,0.385318,0.44746 
"06","02106","01307","CA","Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities","0602106",-121.989329,37.981588,41216,0.316297,0.342115 
"06","02106","01308","CA","Contra Costa County (Northeast)--Antioch City","0602106",-121.806647,37.964137,17895,0.137328,0.166911 
"06","02107","01307","CA","Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities","0602107",-121.908522,38.016312,75977,0.690097,0.630651 
"06","02107","01308","CA","Contra Costa County (Northeast)--Antioch City","0602107",-121.8261,37.998862,34119,0.309902,0.318236 
"06","02108","01308","CA","Contra Costa County (Northeast)--Antioch City","0602108",-121.776203,37.978872,55199,0.347417,0.514853 
"06","02108","01309","CA","Contra Costa County (East)--Brentwood & Oakley Cities","0602108",-121.694979,37.952395,103685,0.652583,1 
"06","02201","07501","CA","San Francisco County (North & West)--Richmond District","0602201",-122.460109,37.780429,136936,1,1 
"06","02202","07502","CA","San Francisco County (North & East)--North Beach & Chinatown","0602202",-122.419705,37.797854,107027,1,1 
"06","02203","07503","CA","San Francisco County (Central)--South of Market & Potrero","0602203",-122.408102,37.77289,129066,1,1 
"06","02204","07504","CA","San Francisco County (Central)--Inner Mission & Castro","0602204",-122.428736,37.75656,106640,1,1 
"06","02205","07505","CA","San Francisco County (Central)--Sunset District (North)","0602205",-122.48111,37.754271,105336,1,1 
"06","02206","07506","CA","San Francisco County (South Central)--Sunset District (South)","0602206",-122.45923,37.726157,110830,1,1 
"06","02207","07507","CA","San Francisco County (South Central)--Bayview & Hunters Point","0602207",-122.411882,37.722388,109400,1,1 
"06","02301","08101","CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town","0602301",-122.474544,37.668746,137229,0.99997,0.999505 
"06","02301","08102","CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities","0602301",-122.436346,37.671193,4,0.000029,0.000034 
"06","02302","08101","CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town","0602302",-122.454125,37.650769,68,0.000579,0.000495 
"06","02302","08102","CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities","0602302",-122.430658,37.648735,117376,0.999148,0.999966 
"06","02302","08103","CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities","0602302",-122.405672,37.613164,32,0.000272,0.000307 
"06","02303","08103","CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities","0602303",-122.356161,37.578551,104209,1,0.99953 
"06","02304","08103","CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities","0602304",-122.332104,37.545408,17,0.000143,0.000163 
"06","02304","08104","CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities","0602304",-122.326624,37.525009,118633,0.999856,0.999402 
"06","02305","08104","CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities","0602305",-122.271985,37.532184,71,0.000558,0.000598 
"06","02305","08105","CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities","0602305",-122.254665,37.494005,127245,0.999442,1 
"06","02306","08106","CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town","0602306",-122.185351,37.455299,113567,1,1 
"06","02401","00101","CA","Alameda County (North)--Berkeley & Albany Cities","0602401",-122.273939,37.873001,131119,1,1 
"06","02402","00102","CA","Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities","0602402",-122.259797,37.810066,158091,1,1 
"06","02403","00103","CA","Alameda County (Northeast)--Oakland (East) & Piedmont Cities","0602403",-122.211711,37.811064,125220,1,0.999928 
"06","02404","00104","CA","Alameda County (North Central)--Oakland City (South Central)","0602404",-122.190464,37.764938,124571,0.999992,0.999703 
"06","02404","00105","CA","Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities","0602404",-122.170143,37.731871,1,8E-6,6E-6 
"06","02405","00104","CA","Alameda County (North Central)--Oakland City (South Central)","0602405",-122.180804,37.725686,37,0.000226,0.000297 
"06","02405","00105","CA","Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities","0602405",-122.200996,37.73419,163533,0.999774,0.999994 
"06","02406","00103","CA","Alameda County (Northeast)--Oakland (East) & Piedmont Cities","0602406",-122.163981,37.80158,9,0.000067,0.000072 
"06","02406","00106","CA","Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland","0602406",-122.094041,37.691512,134752,0.999933,1 
"06","02407","00107","CA","Alameda County (Central)--Hayward City","0602407",-122.076025,37.644562,145655,1,1 
"06","02408","00108","CA","Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities","0602408",-122.042322,37.567673,135402,1,1 
"06","02409","00109","CA","Alameda County (South Central)--Fremont City (East)","0602409",-121.975623,37.542074,189764,1,1 
"06","02410","00110","CA","Alameda County (East)--Livermore, Pleasanton & Dublin Cities","0602410",-121.836133,37.686574,202117,1,1 
"06","02500","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities","0602500",-120.989479,37.607125,108,0.000535,0.000951 
"06","02500","09902","CA","Stanislaus County (Central)--Modesto City (West)","0602500",-121.022071,37.660979,96138,0.476176,0.811647 
"06","02500","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities","0602500",-121.047203,37.700363,270,0.001337,0.001551 
"06","02500","09904","CA","Stanislaus County (Central)--Modesto City (East)","0602500",-120.958074,37.665706,105380,0.521952,0.972777 
"06","02601","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities","0602601",-120.951719,37.594729,58687,0.355113,0.516806 
"06","02601","09902","CA","Stanislaus County (Central)--Modesto City (West)","0602601",-120.992265,37.611393,11746,0.071075,0.099166 
"06","02601","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities","0602601",-120.848252,37.519893,94830,0.573812,0.544627 
"06","02602","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities","0602602",-121.099864,37.49679,54762,0.371787,0.482242 
"06","02602","09902","CA","Stanislaus County (Central)--Modesto City (West)","0602602",-121.024519,37.628359,10564,0.07172,0.089187 
"06","02602","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities","0602602",-120.887384,37.726662,79019,0.536471,0.453822 
"06","02602","09904","CA","Stanislaus County (Central)--Modesto City (East)","0602602",-120.971466,37.65154,2949,0.020021,0.027223 
"06","02701","08501","CA","Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities","0602701",-122.110897,37.401846,195320,1,1 
"06","02702","08502","CA","Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities","0602702",-122.024565,37.369617,144475,1,0.985377 
